Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
North Central Washington Volleyball Club,https://ncwvbc.com/,Wenatchee,WA,Private Club,volleyball,Indoor,,,Jeff,Riley,Club Director,,,jeff@ncwvbc.com,jeff.riley@ncwvbc.com,jeffriley@ncwvbc.com,jriley@ncwvbc.com,j.riley@ncwvbc.com,jeffr@ncwvbc.com,ncwvbc.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://ncwvbc.com/ | https://ncwvbc.com/information/contact-us/,Playwright,https://ncwvbc.com,https://ncwvbc.com/,
Northwest Rockets,https://northwestrockets.com/,Renton,WA,School,basketball,Indoor,,,,,,nwrhoops@gmail.com,,,,,,,,northwestrockets.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://northwestrockets.com/ | https://northwestrockets.com/support/ | https://northwestrockets.com/register/,Playwright,https://northwestrockets.com,https://northwestrockets.com/,
Olympia Premier League (OPL),https://oplsports.org/,Olympia,WA,Unknown,pickleball; tennis; basketball; badminton,Indoor,,,,,,,info@oplsports.org,,,,,,,oplsports.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://oplsports.org/ | https://oplsports.org/contact/ | https://oplsports.org/about/,Playwright,https://oplsports.org,https://oplsports.org/,
Olympic College Rangers,https://olympicrangers.com/landing/index,Bremerton,WA,College / University,basketball; volleyball,Indoor,,,Bailey,Sarto,Athletic Director,bsarto@olympic.edu,,,,,,,,olympic.edu,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://olympicrangers.com/landing/index | https://olympicrangers.com/general/Olympic_College_Athletics_Recruiting_Brochure_.pdf | https://olympicrangers.com/general/Athletics_Study_Hall_Policy_-_Procedures_-_Operating_Version_AY26_-1-.pdf | https://olympicrangers.com/landing/aboutoc | https://olympicrangers.com/information/directory/index | https://olympicrangers.com/landing/Facilities,Playwright,https://olympicrangers.com,https://olympicrangers.com/landing/index,
Pacific Courts,https://pacificbasketballcourts.com/,Bellevue,WA,College / University,pickleball; basketball,Indoor,,,,,,pacific.courts@gmail.com,,,,,,,,pacificbasketballcourts.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://pacificbasketballcourts.com/ | https://pacificbasketballcourts.com/team/ | https://pacificbasketballcourts.com/gym-rental/ | https://pacificbasketballcourts.com/party-rental/ | https://pacificbasketballcourts.com/shooting-gun/ | https://pacificbasketballcourts.com/training-lane/,Playwright,https://pacificbasketballcourts.com,https://pacificbasketballcourts.com/,
Padel in Seattle,https://padelinseattle.com/,Bellevue,WA,Private Club,padel,Indoor,8,t Book a stay nearby 3 COURTS PLAYABLE TODAY 2 CLUBS OPENING 2026 $25 CHEAPEST COURT HOUR 8 INDOOR COURTS COMING THE COURT REPORT Every padel court in and around Seattle Seattle spent years as th,,,,,,,,,,,,padelinseattle.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://padelinseattle.com/,Playwright,https://padelinseattle.com,https://padelinseattle.com/,
Padelhorn,https://www.padelhorn.com/,,WA,Private Club,pickleball; padel,Indoor,6,Wa. We are all about having fun and hanging out with your buddies while working out. Our 6 pickleball courts are the first dedicated indoor pickleball courts in the Vancouver/Portland area. ​ Our ce,,,,juskels13@aol.com,,,,,,,,padelhorn.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: phone. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.padelhorn.com/ | https://www.padelhorn.com/book-courts | https://www.padelhorn.com/memberships | https://www.padelhorn.com/about | https://www.padelhorn.com/contact,Playwright,https://padelhorn.com,https://www.padelhorn.com/,
Parks Tacoma,https://www.parkstacoma.gov/,Tacoma,WA,School,pickleball,Indoor,,,,,,,info@parkstacoma.gov,,,,,,,parkstacoma.gov,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.parkstacoma.gov/,Playwright,https://metroparkstacoma.org,https://www.parkstacoma.gov/,
PCAD,https://pcad.lib.washington.edu/,Seattle,WA,College / University,tennis; racquetball; handball,Indoor,5,"ingbery Field ... In 2012, Holingbery Field House contained an indoor track, weight room, five indoor tennis courts and racquetball and handball courts. It was located just east if the Bohler Gymnasium and",,,,,,,,,,,,pcad.lib.washington.edu,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages.,https://pcad.lib.washington.edu/ | https://pcad.lib.washington.edu/about/ | https://pcad.lib.washington.edu/contact/,Playwright,https://pcad.lib.washington.edu,https://pcad.lib.washington.edu/,
Peak Paddle & Racket Club,https://thepeakclub.com/,Bonney Lake,WA,Pickleball Club,pickleball,Indoor,,,,,,,info@thepeakclub.com,,,,,,,thepeakclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://thepeakclub.com/ | https://thepeakclub.com/memberships/ | https://thepeakclub.com/programming/ | https://thepeakclub.com/contact/,Playwright,https://thepeakclub.com,https://thepeakclub.com/,
PGC Basketball,https://pgcbasketball.com/,Richland,WA,College / University,basketball,Indoor,,,Donnie,Walsh,President,,,donnie@pgcbasketball.com,donnie.walsh@pgcbasketball.com,donniewalsh@pgcbasketball.com,dwalsh@pgcbasketball.com,d.walsh@pgcbasketball.com,donniew@pgcbasketball.com,pgcbasketball.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://pgcbasketball.com/ | https://pgcbasketball.com/partner-program/ | https://pgcbasketball.com/about-us/our-mission/ | https://pgcbasketball.com/about-us/our-team/ | https://pgcbasketball.com/contact-us/ | https://pgcbasketball.com/about-us/success-stories-and-feedback/ | https://pgcbasketball.com/about-us/camp-experiences/,Playwright,https://pgcbasketball.com,https://pgcbasketball.com/,
Pickle at the Palms,https://pickleatthepalms.com/,Seattle,WA,Pickleball Club,pickleball; tennis; basketball,Indoor,20,"more MY ACCOUNT JOIN NOW NEWS CONTACT Membership Ways to Play Learn to Play About Events 20 indoor courts designed and built from the ground-up, just for pickleball. Learn More 1 2 3 4 5 Welcome",,,,,hello@pickleatthepalms.com,,,,,,,pickleatthepalms.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://pickleatthepalms.com/ | https://pickleatthepalms.com/membership/ | https://pickleatthepalms.com/about/our-story/ | https://pickleatthepalms.com/about/the-center/ | https://pickleatthepalms.com/find-us/ | https://pickleatthepalms.com/food-drink/,Playwright,https://pickleatthepalms.com,https://pickleatthepalms.com/,
pickleteo,https://pickleteo.com/,Everett,WA,Private Club,pickleball,Indoor,,,,,,,info@pickleteo.com,,,,,,,pickleteo.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://pickleteo.com/,Playwright,https://pickleteo.com,https://pickleteo.com/,
Playtime Pickleball Club,https://playtimepbclub.com/,Burlington,WA,Pickleball Club,pickleball,Indoor,,,,,,,info@playtimepbclub.com,,,,,,,playtimepbclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://playtimepbclub.com/ | https://playtimepbclub.com/contact-us/,Playwright,https://playtimepbclub.com,https://playtimepbclub.com/,
PNW Volleyball Club,https://www.pnwvolleyballclub.com/,,WA,Private Club,volleyball,Indoor,,,,,,,,,,,,,,pnwvolleyballclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.pnwvolleyballclub.com/ | https://www.pnwvolleyballclub.com/aboutus | https://www.pnwvolleyballclub.com/page/show/8842184-our-teams | https://www.pnwvolleyballclub.com/page/show/7335914-programs | https://www.pnwvolleyballclub.com/page/show/7509236-memberships,Playwright,https://pnwvolleyballclub.com,https://www.pnwvolleyballclub.com/,
Power Pickleball Club,https://powerpbc.com/,Spokane Valley,WA,Pickleball Club,pickleball; basketball; volleyball,Indoor,11,ay every day — there's a spot here for you. Claim your FREE 101 Class Explore Memberships 11 indoor courts · Open 7 days a week · All ages & levels · Just off I-90 on Sullivan Rd THE POWER PBC PRO,,,,,,,,,,,,powerpbc.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://powerpbc.com/ | https://powerpbc.com/youth-programs | https://powerpbc.com/memberships | https://www.powerpbc.com/memberships | https://www.powerpbc.com/youth-programs | https://powerpbc.com/connect,Playwright,https://powerpbc.com,https://powerpbc.com/,
Press Pickleball,https://www.presspickleball.com/,Spokane,WA,Pickleball Club,pickleball,Indoor,,,,,,,info@presspickleball.com,,,,,,,presspickleball.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.presspickleball.com/ | https://www.presspickleball.com/memberships,Playwright,https://presspickleball.com,https://www.presspickleball.com/,
Pro Tennis Seattle -,https://protennisseattle.com/,Seattle,WA,Racquet / Tennis Club,tennis,Indoor,,,,,,,info@protennisseattle.com,,,,,,,protennisseattle.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://protennisseattle.com/ | https://protennisseattle.com/junior-programs/ | https://protennisseattle.com/contact-us/ | https://protennisseattle.com/classes/,Playwright,https://protennisseattle.com,https://protennisseattle.com/,
Redmond Tennis Club,https://redmondtennisclub.com/,Redmond,WA,Racquet / Tennis Club,tennis,Indoor,,,,,,,,,,,,,,redmondtennisclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://redmondtennisclub.com/ | https://redmondtennisclub.com/tennis-programs/ | https://redmondtennisclub.com/tennis-programs/junior-summer-camps/ | https://redmondtennisclub.com/tennis-programs/private-lessons/ | https://redmondtennisclub.com/membership/ | https://redmondtennisclub.com/about-us/,Playwright,https://redmondtennisclub.com,https://redmondtennisclub.com/,
Renovators Volleyball Club,https://www.renovatorsvolleyball.com/,Liberty Lake,WA,College / University,volleyball,Indoor,,,,,,,,,,,,,,renovatorsvolleyball.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.renovatorsvolleyball.com/ | https://www.renovatorsvolleyball.com/pride,Playwright,https://renovatorsvolleyball.com,https://www.renovatorsvolleyball.com/,
Richland School District,https://www.rsd.edu/,Richland,WA,School,basketball,Indoor,,,,,,ken.gosney@rsd.edu,info@rsd.edu,,,,,,,rsd.edu,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.rsd.edu/ | https://www.rsd.edu/district/about | https://www.rsd.edu/district/facilities-planning | https://www.rsd.edu/district/facilities-planning/community-facilities-task-force-charge | https://www.rsd.edu/district/facilities-planning/long-range-planning | https://www.rsd.edu/district/policies/2000-series-instruction/policy-2029 | https://www.rsd.edu/district/policies/2000-series-instruction/policy-2108,Playwright,https://rsd.edu,https://www.rsd.edu/,
Seattle Tennis Community,https://tennis-seattle.com/,Seattle,WA,Racquet / Tennis Club,tennis,Indoor,6,"UE - KIRKLAND Seattle - Sammanish HS 100 140th SE, Seattle WA 98005 3 Matches Played Here 6 Courts Seattle - Skyline HS 1122 228th Ave SE, Seattle WA 98075 0 Matches Played Here 8 Courts L",,,,tennisseattle1@gmail.com,,,,,,,,tennis-seattle.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://tennis-seattle.com/ | https://tennis-seattle.com/thanks/partner_flow | https://tennis-seattle.com/Seattle-Tennis-Courts | https://tennis-seattle.com/partner-program | https://tennis-seattle.com/thanks/partner_flow.htm | https://tennis-seattle.com/Seattle-Tennis-Lessons | https://tennis-seattle.com/info/contact-email,Playwright,https://tennis-seattle.com,https://tennis-seattle.com/,
Shoreline Christian School,https://www.shorelinechristian.org/,Shoreline,WA,School,basketball,Indoor,,,,,,,,,,,,,,shorelinechristian.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.shorelinechristian.org/ | https://www.shorelinechristian.org/about/mission-and-vision/ | https://www.shorelinechristian.org/about/history/ | https://www.shorelinechristian.org/about/what-we-believe/ | https://www.shorelinechristian.org/about/accreditation/ | https://www.shorelinechristian.org/about/board-society/ | https://www.shorelinechristian.org/about/careers/,Playwright,https://shorelinechristian.org,https://www.shorelinechristian.org/,
Shoreline Community College,https://www.shoreline.edu/,Shoreline,WA,College / University,basketball; volleyball,Indoor,,,,,,,,,,,,,,shoreline.edu,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.shoreline.edu/ | https://www.shoreline.edu/about-shoreline/contact-us.aspx | https://www.shoreline.edu/programs/default.aspx | https://www.shoreline.edu/about-shoreline/specialized-requirements-for-employment.aspx | https://www.shoreline.edu/programs/browse.aspx | https://www.shoreline.edu/athletics/ | https://www.shoreline.edu/about-shoreline/,Playwright,https://shoreline.edu,https://www.shoreline.edu/,
Side Out Tsunami Center - The Northwest's biggest and best pure pickleball playground,https://sideouttsunami.com/,Seattle,WA,Pickleball Club,pickleball,Indoor,26,"y programming, and pro level courts at our Seattle pickleball center. Facility Highlights 26 Indoor Courts Spacious, climate-controlled courts built for consistent play year-round. 3 championship",,,,,info@sideouttsunami.com,,,,,,,sideouttsunami.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://sideouttsunami.com/ | https://sideouttsunami.com/side-out-tsunami-memberships/ | https://sideouttsunami.com/about-side-out-tsunami-pickleball-center/ | https://sideouttsunami.com/contact/,Playwright,https://sideouttsunami.com,https://sideouttsunami.com/,
Skagit Valley Family YMCA,https://www.skagitymca.org/,Mount Vernon,WA,YMCA / JCC,basketball,Indoor,2,y YMCA Jr. NBA Basketball – Skagit Valley Family YMCA Gymnasium Reservations · West end 1/2 court pick-up games evenings M/W/F 6:30-8:45pm · East end 1/2 court family and individuals shoo,Equitable,Services,Owner,,,equitable@skagitymca.org,equitable.services@skagitymca.org,equitableservices@skagitymca.org,eservices@skagitymca.org,e.services@skagitymca.org,equitables@skagitymca.org,skagitymca.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.skagitymca.org/ | https://www.skagitymca.org/about | https://www.skagitymca.org/membership | https://www.skagitymca.org/programs | https://www.skagitymca.org/teen-programming | https://www.skagitymca.org/2026-facility-improvement-week-august-24-30,Playwright,https://skagitymca.org,https://www.skagitymca.org/,
Smash Pickleball,https://smashpickleball.com/,Kent,WA,Pickleball Club,pickleball; tennis,Indoor,2,"perfect place to play pickleball! Smash Pickleball is a private pickleball facility with 2 indoor courts in Kent, WA with wifi and your choice of music for your enjoyment. If you reserve courts,",,,,maryann@smashpickleball.com,info@smashpickleball.com,,,,,,,smashpickleball.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://smashpickleball.com/ | https://smashpickleball.com/pages/smash-pickleball-court-reservations | https://smashpickleball.com/pages/about-us | https://smashpickleball.com/pages/contact-us,Playwright,https://smashpickleball.com,https://smashpickleball.com/,
South End Juniors Volleyball,https://www.southendvolleyballclub.com/,Des Moines,WA,College / University,volleyball,Indoor,6,gh level of skills and knowledge to all levels of players. Highline College Pavilion is a six volleyball court facility. It is one of the largest volleyball facilities in Washington and home to the Hi,,,,,,,,,,,,southendvolleyballclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.southendvolleyballclub.com/,Playwright,https://southendvolleyballclub.com,https://www.southendvolleyballclub.com/,
South Sound Roots,https://www.southsoundroots.org/,Tumwater,WA,School,basketball,Indoor,,,Josh,Wilson,Founder,,info@southsoundroots.org,josh@southsoundroots.org,josh.wilson@southsoundroots.org,joshwilson@southsoundroots.org,jwilson@southsoundroots.org,j.wilson@southsoundroots.org,joshw@southsoundroots.org,southsoundroots.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.southsoundroots.org/ | https://www.southsoundroots.org/about | https://www.southsoundroots.org/about-5,Playwright,https://southsoundroots.org,https://www.southsoundroots.org/,
South Sound YMCA,https://southsoundymca.org/,Olympia,WA,YMCA / JCC,basketball; volleyball,Indoor,,,Kyle,Cronk,President,,,kyle@southsoundymca.org,kyle.cronk@southsoundymca.org,kylecronk@southsoundymca.org,kcronk@southsoundymca.org,k.cronk@southsoundymca.org,kylec@southsoundymca.org,southsoundymca.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://southsoundymca.org/ | https://southsoundymca.org/about/ | https://southsoundymca.org/membership/ | https://southsoundymca.org/youth-programs/ | https://southsoundymca.org/employment-volunteer-opportunities/ | https://southsoundymca.org/contact-us/ | https://southsoundymca.org/south-sound-ymca-announces-retirement-of-president-ceo-kyle-cronk-after-38-years-of-community-leadership/,Playwright,https://southsoundymca.org,https://southsoundymca.org/,
Spaceneedle Volleyball Foundation,https://www.spaceneedlevolleyball.org/,,WA,Private Club,volleyball,Indoor,3,"urt Our Facility 3616 South Road, Suite A-2, Mukilteo The West Family Training Center has three volleyball courts on the Lynnwood/Mukilteo border. Our nickname is ""The Kingdome"" because we have the famou",,,,raquelsnvf@msn.com,,,,,,,,spaceneedlevolleyball.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: phone. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.spaceneedlevolleyball.org/ | https://www.spaceneedlevolleyball.org/aboutus | https://www.spaceneedlevolleyball.org/ourteams,Playwright,https://spaceneedlevolleyball.org,https://www.spaceneedlevolleyball.org/,
SPIN,https://wearespin.com/,,WA,Private Club,tennis,Indoor,,,,,,,,,,,,,,wearespin.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Third-party email removed (not on facility domain).,https://wearespin.com/ | https://wearespin.com/about | https://wearespin.com/contact,Playwright,https://wearespin.com,https://wearespin.com/,
Spokane Club,https://spokaneclub.org/,Spokane,WA,Private Club,pickleball; basketball; volleyball; badminton; racquetball; handball,Indoor,,,,,,,support@spokaneclub.org,,,,,,,spokaneclub.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://spokaneclub.org/ | https://spokaneclub.org/club-membership/ | https://spokaneclub.org/fitness-classes-free-weights-court-sports-indoor-pool/ | https://spokaneclub.org/about-us-downtown-spokane-washington/,Playwright,https://spokaneclub.org,https://spokaneclub.org/,
Spokane Fitness Center,https://www.spokanefitnesscenter.com/,,WA,Health Club,pickleball; basketball; racquetball,Indoor,,,,,,,support@spokanefitnesscenter.com,,,,,,,spokanefitnesscenter.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.spokanefitnesscenter.com/ | https://www.spokanefitnesscenter.com/membership | https://www.spokanefitnesscenter.com/rentals | https://www.spokanefitnesscenter.com/contact-us,Playwright,https://spokanefitnesscenter.com,https://www.spokanefitnesscenter.com/,
Spokane Ignite,https://spokaneignite.com/,Spokane,WA,Private Club,volleyball,Indoor,,,,,,spokaneignite@gmail.com,,,,,,,,spokaneignite.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://spokaneignite.com/ | https://spokaneignite.com/contact/,Playwright,https://spokaneignite.com,https://spokaneignite.com/,
Spokane Youth Sports Association,https://sysa.com/,Spokane,WA,School,basketball; volleyball; futsal,Indoor,,,,,,,,,,,,,,sysa.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://sysa.com/ | https://sysa.com/about-sysa/ | https://sysa.com/about-sysa/financial-assistance/ | https://sysa.com/about-sysa/volunteer-intern/ | https://sysa.com/about-sysa/donate/ | https://sysa.com/sysa-soccer/soccer-fall-season/rookie-soccer-fall-program/ | https://sysa.com/about-sysa/soccer-forms-and-policies/,Playwright,https://sysa.com,https://sysa.com/,
Srctennis,https://srctennis.com/,,WA,Racquet / Tennis Club,tennis,Indoor,,,,,,,,,,,,,,srctennis.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://srctennis.com/,Playwright,https://srctennis.com,https://srctennis.com/,
Sudden Impact Volleyball Club,https://www.sivbc.org/,Bellevue,WA,College / University,volleyball,Indoor,,,GREG,BROWN,Club Director,,info@sivbc.org,greg@sivbc.org,greg.brown@sivbc.org,gregbrown@sivbc.org,gbrown@sivbc.org,g.brown@sivbc.org,gregb@sivbc.org,sivbc.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.sivbc.org/ | https://www.sivbc.org/about-us | https://www.sivbc.org/new-page | https://www.sivbc.org/facilities | https://www.sivbc.org/about-us-1 | https://www.sivbc.org/indoor-programs | https://www.sivbc.org/court-rental,Playwright,https://sivbc.org,https://www.sivbc.org/,
SUMMIT SPORTS STUDIO 253.777.4949,https://summitsportsstudio.com/,Bonney Lake,WA,Indoor Sports Complex,basketball; volleyball,Indoor,,,,,,,,,,,,,,summitsportsstudio.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://summitsportsstudio.com/,Playwright,https://summitsportsstudio.com,https://summitsportsstudio.com/,
Sunshine Volleyball Club,https://sunshinevolleyballclub.com/,Mill Creek,WA,College / University,volleyball; badminton,Indoor,,,,,,,,,,,,,,sunshinevolleyballclub.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://sunshinevolleyballclub.com/ | https://sunshinevolleyballclub.com/who-we-are/history/ | https://sunshinevolleyballclub.com/who-we-are/championship-history/ | https://sunshinevolleyballclub.com/who-we-are/coaches/ | https://sunshinevolleyballclub.com/who-we-are/tournaments/ | https://sunshinevolleyballclub.com/who-we-are/college-commitments/,Playwright,https://sunshinevolleyballclub.com,https://sunshinevolleyballclub.com/,
Sunward Steel Buildings,https://sunwardsteel.com/,Shelton,WA,School,tennis; basketball,Indoor,,,,,,,info@sunwardsteel.com,,,,,,,sunwardsteel.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://sunwardsteel.com/ | https://sunwardsteel.com/colorado/golden/spyderco-manufacturing-facility/ | https://sunwardsteel.com/colorado/parker/indoor-tennis-facility/ | https://sunwardsteel.com/new-hampshire/seabrook/prefabricated-steel-cold-storage-facility/ | https://sunwardsteel.com/canada/alberta/whitecourt/shop-and-commercial-office/ | https://sunwardsteel.com/canada/alberta/whitecourt/steel-shop-building-kit/ | https://sunwardsteel.com/connecticut/orange/prefabricated-metal-shop-and-shipping-facility/,Playwright,https://sunwardsteel.com,https://sunwardsteel.com/,
Tacoma Country & Golf Club,https://www.golftcgc.com/,Lakewood,WA,Country Club,tennis,Indoor,,,,,,,,,,,,,,golftcgc.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.golftcgc.com/ | https://www.golftcgc.com/golf/practice-facilities/ | https://www.golftcgc.com/amenities/junior-programs/ | https://www.golftcgc.com/our-story/management-team/ | https://www.golftcgc.com/membership/ | https://www.golftcgc.com/contact-us/,Playwright,https://golftcgc.com,https://www.golftcgc.com/,
TacomaWeekly,https://tacomaweekly.com/,,WA,College / University,basketball,Indoor,,,,,,quickpapersfix@gmail.com,admin@tacomaweekly.com,,,,,,,tacomaweekly.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://tacomaweekly.com/ | https://tacomaweekly.com/ContactUs | https://tacomaweekly.com/tacoma-council-weighs-courts-cleanup-and-codes-p12521-117.htm | https://tacomaweekly.com/tacoma-tigers-lacrosse-works-to-grow-the-game-in-the-south-sound-across-several-levels-and-age-groups-photo-courtesy-of-tacoma-tigers-lacrosse-p12524-96.htm | https://tacomaweekly.com/first-tee-south-puget-sound-expands-access-life-skills-and-opportunity-through-youth-golf-programming-p12388-96.htm | https://tacomaweekly.com/pierce-county-expands-gun-lockbox-program-p11613-103.htm | https://tacomaweekly.com/the-truth-about-preservatives-in-bread-p11574-187.htm,Playwright,https://tacomaweekly.com,https://tacomaweekly.com/,
Team Yakima,https://www.teamyakima.com/,Union Gap,WA,College / University,volleyball,Indoor,,,,,,,info@teamyakima.com,,,,,,,teamyakima.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.teamyakima.com/ | https://www.teamyakima.com/contact,Playwright,https://teamyakima.com,https://www.teamyakima.com/,
