Facility ID,Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Qualification Status,Indoor Evidence,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Full Name,Decision Maker Title,Company Domain,Published Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Emails Found,Research Notes,Source URLs
NC-REVIEW-0057,Chapel Hill Country Club,https://www.chapelhillcountryclub.com/,Chapel Hill,NC,Country Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,6,"our world-class Racquet Facilities and Programming: ✦ 10 clay courts, 2 hard courts, and 6 pickleball courts (recently renovated!) ✦ Weekly clinics for all levels, from beginners to competitive play",,,,,chapelhill-cc.com,pgritton@chapelhill-cc.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.chapelhillcountryclub.com/ | https://www.chapelhillcountryclub.com/membership | https://www.chapelhillcountryclub.com/contact_us | https://www.chapelhillcountryclub.com/tennis | https://www.chapelhillcountryclub.com/default.aspx
NC-REVIEW-0058,Charlotte Badminton Club,https://charlottebadminton.org/,Charlotte,NC,Private Club,badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,charlottebadminton.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://charlottebadminton.org/
NC-REVIEW-0059,Charlotte Basketball,https://www.charlottebasketballperformance.com/,,NC,Unknown,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,charlottebasketballperformance.com,bill@charlottebasketballperformance.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.charlottebasketballperformance.com/ | https://www.charlottebasketballperformance.com/about | https://www.charlottebasketballperformance.com/contact
NC-REVIEW-0060,Charlotte City Tennis,https://www.charlottecitytennis.com/,Charlotte,NC,Racquet / Tennis Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,3,and superb customer service. Book a Class Learn More about CCT 8+ YEARS SERVING CHARLOTTE 3 COURT LOCATIONS USPTA CERTIFIED STAFF OUR PROGRAMS SOMETHING FOR EVERY PLAYER Whether you're pi,,,,,charlottecitytennis.com,ladders@charlottecitytennis.com,,,,,,,,3,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.charlottecitytennis.com/ | https://www.charlottecitytennis.com/about-us | https://www.charlottecitytennis.com/staff | https://www.charlottecitytennis.com/tennis-ladders-program | https://www.charlottecitytennis.com/adults | https://www.charlottecitytennis.com/juniors
NC-REVIEW-0061,Charlotte Eagles,https://www.charlotteeagles.com/,Charlotte,NC,College / University,pickleball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Spencer,Lewis,Spencer Lewis,Executive Director,charlotteeagles.com,slewis@charlotteeagles.com,info@charlotteeagles.com,,,,,,,25,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.charlotteeagles.com/ | https://www.charlotteeagles.com/staff | https://www.charlotteeagles.com/about-us | https://www.charlotteeagles.com/residency | https://www.charlotteeagles.com/camps
NC-REVIEW-0062,Charlotte Squash Club,https://charlottesquashclub.com/,Charlotte,NC,Racquet / Tennis Club,pickleball; tennis; squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,charlottesquashclub.com,,info@charlottesquashclub.com,,,,,,,5,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://charlottesquashclub.com/ | https://charlottesquashclub.com/about-charlotte-squash-club/ | https://charlottesquashclub.com/our-team/ | https://charlottesquashclub.com/membership-information/ | https://charlottesquashclub.com/contact-us/ | https://charlottesquashclub.com/juniors-program/ | https://charlottesquashclub.com/juniors-program/summer-camps/
NC-REVIEW-0063,"Charlotte Table Tennis Club, Inc.",https://ttcharlotte.org/,,NC,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Bill,Englebreth,Bill Englebreth,President,ttcharlotte.org,,,bill@ttcharlotte.org,bill.englebreth@ttcharlotte.org,billenglebreth@ttcharlotte.org,benglebreth@ttcharlotte.org,b.englebreth@ttcharlotte.org,bille@ttcharlotte.org,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://ttcharlotte.org/ | https://ttcharlotte.org/Leadership
NC-REVIEW-0064,Charlotte Tennis Association,https://charlottetennisassociation.com/,,NC,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,6,Mecklenburg County Park and Recreation · Alexander Street Park – 803 Seigle Point Drive: 6 courts – no lights · Colonel Beatty Park – 4330 Weddington Road: 6 ... Hornets Nest Park · Jeff,,,,,charlottetennisassociation.com,,,,,,,,,6,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://charlottetennisassociation.com/ | https://charlottetennisassociation.com/contact/ | https://charlottetennisassociation.com/about/ | https://charlottetennisassociation.com/staff-directory/ | https://charlottetennisassociation.com/about/awards/ | https://charlottetennisassociation.com/usta-junior-team-tennis/local-regulations/ | https://charlottetennisassociation.com/usta-junior-team-tennis-program-resources/
NC-REVIEW-0065,"Church Family- Stanley, NC",https://www.fpcstanley.org/,Stanley,NC,College / University,pickleball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,fpcstanley.org,,info@fpcstanley.org,,,,,,,3,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.fpcstanley.org/ | https://www.fpcstanley.org/kids-youth | https://www.fpcstanley.org/about | https://www.fpcstanley.org/staff-leaders | https://www.fpcstanley.org/contact-us | https://www.fpcstanley.org/about-soar | https://www.fpcstanley.org/childrens-summer
NC-REVIEW-0066,Cleveland County Health Department,https://clevelandcountyhdnc.com/,Shelby,NC,Unknown,basketball; racquetball; handball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,clevelandcountyhdnc.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clevelandcountyhdnc.com/ | https://clevelandcountyhdnc.com/about/index.php | https://clevelandcountyhdnc.com/about/chsboard.php | https://clevelandcountyhdnc.com/about/our_providers.php | https://clevelandcountyhdnc.com/about/accessibility.php | https://clevelandcountyhdnc.com/about/inclement_weather.php | https://clevelandcountyhdnc.com/programs___services/index.php
NC-REVIEW-0067,Cleveland County YMCA,https://www.clevecoymca.org/,Shelby,NC,YMCA / JCC,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,26,UP EX SCHEDULE> FINANCIAL ASSISTANCE APPLICATION> SWIM LESSONS> RUBY C. HUNT YMCA SUMMER 2026 COURT SCHEDULE> NOT A PLACE. A PURPOSE. YOUTH DEVELOPMENT HEALTHY LIVING SOCIAL RESPONSIBILTY J,,,,,clevecoymca.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.clevecoymca.org/ | https://www.clevecoymca.org/branch/rutherford | https://www.clevecoymca.org/programs | https://www.clevecoymca.org/memberships | https://www.clevecoymca.org/healthy-aging | https://www.clevecoymca.org/home/more/team | https://www.clevecoymca.org/home/more/joinourteam
NC-REVIEW-0068,Clinton Swim and Tennis Club,https://clinton.membersplash.com/,,NC,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,clinton.membersplash.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clinton.membersplash.com/ | https://clinton.membersplash.com/membership/payments/ | https://clinton.membersplash.com/membership/join/
NC-REVIEW-0069,Club Buckets,https://www.clubbuckets.com/,Cornelius,NC,Health Club,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,clubbuckets.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.clubbuckets.com/ | https://www.clubbuckets.com/contact
NC-REVIEW-0070,Clyde A. Erwin High School,https://caehs.buncombeschools.org/,Asheville,NC,School,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,caehs.buncombeschools.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://caehs.buncombeschools.org/ | https://caehs.buncombeschools.org/o/caehs/page/our-school
NC-REVIEW-0071,Coach Siddle Basketball Camp,https://www.coachsiddlecamps.com/,Wilmington,NC,College / University,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,coachsiddlecamps.com,coachsiddlecamps@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.coachsiddlecamps.com/ | https://www.coachsiddlecamps.com/staff/ | https://www.coachsiddlecamps.com/facilities-directions/ | https://www.coachsiddlecamps.com/contact-us/
NC-REVIEW-0072,Coastal Tennis NC,https://coastaltennisnc.com/,Hampstead,NC,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,coastaltennisnc.com,rick@coastaltennisnc.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://coastaltennisnc.com/ | https://coastaltennisnc.com/contact/
NC-REVIEW-0073,Coharie Country Club,https://www.cohariecc.com/,Clinton,NC,Country Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cohariecc.com,,info@cohariecc.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cohariecc.com/ | https://www.cohariecc.com/about | https://www.cohariecc.com/our-team | https://www.cohariecc.com/membership | https://www.cohariecc.com/contact
NC-REVIEW-0074,Community Church of Mt. Pleasant,https://ccmpchurch.com/,,NC,School,pickleball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,ccmpchurch.com,,contact@ccmpchurch.com,,,,,,,6,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ccmpchurch.com/ | https://ccmpchurch.com/who-we-are | https://ccmpchurch.com/our-leadership | https://ccmpchurch.com/facilities-application-form
NC-REVIEW-0075,Concord Swim Club,https://www.concordswimclubnc.com/,Concord,NC,Private Club,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,concordswimclubnc.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.concordswimclubnc.com/ | https://www.concordswimclubnc.com/about/ | https://www.concordswimclubnc.com/membership/ | https://www.concordswimclubnc.com/membership/join/ | https://www.concordswimclubnc.com/membership/manage-account/ | https://www.concordswimclubnc.com/contact/
NC-REVIEW-0076,"Conferences, Reservations and Events Services (CRES)",https://cres.charlotte.edu/,Charlotte,NC,College / University,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cres.charlotte.edu,,,,,,,,,0,"Court sports found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://cres.charlotte.edu/ | https://cres.charlotte.edu/meeting-and-recreational-facilities
NC-REVIEW-0077,Coral Bay Club,https://coralbayclub.com/,,NC,Private Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Douglas,Anderson,Douglas Anderson,General Manager,coralbayclub.com,danderson@coralbayclub.com,,,,,,,,14,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: zip. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://coralbayclub.com/ | https://coralbayclub.com/Meet-The-Team | https://coralbayclub.com/Meet-The-Team/Careers
NC-REVIEW-0078,Cornwell Center,https://cornwellcenter.org/,Charlotte,NC,School,pickleball; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cornwellcenter.org,,,,,,,,,4,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://cornwellcenter.org/ | https://cornwellcenter.org/memberships/ | https://cornwellcenter.org/preschool-programs/ | https://cornwellcenter.org/facility-descriptions/ | https://cornwellcenter.org/staff/ | https://cornwellcenter.org/rentals/
NC-REVIEW-0079,Country Club List,https://www.countryclublist.com/,,NC,Country Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,countryclublist.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.countryclublist.com/ | https://www.countryclublist.com/about | https://www.countryclublist.com/contact
NC-REVIEW-0080,Country Club of Johnston County,https://www.ccjohnstoncounty.com/,Smithfield,NC,Country Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,ccjohnstoncounty.com,,,,,,,,,8,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ccjohnstoncounty.com/ | https://www.ccjohnstoncounty.com/memberships/ | https://www.ccjohnstoncounty.com/contact/ | https://www.ccjohnstoncounty.com/our-staff/
NC-REVIEW-0081,Covenant Day School,https://www.covenantday.org/,Matthews,NC,School,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Mike,Freace,Mike Freace,Athletic Director,covenantday.org,cfreace@covenantday.org,,,,,,,,146,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.covenantday.org/ | https://www.covenantday.org/about-us | https://www.covenantday.org/about-us/who-we-are | https://www.covenantday.org/about-us/our-stories | https://www.covenantday.org/about-us/leadership | https://www.covenantday.org/about-us/faculty-staff | https://www.covenantday.org/about-us/classic-magazine
NC-REVIEW-0082,Covenant Presbyterian Church CLT,https://www.covenantpresby.org/,Charlotte,NC,Unknown,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,William,Lucas,William Lucas,Director of Operations,covenantpresby.org,william.lucas@covenantpresby.org,,,,,,,,37,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.covenantpresby.org/ | https://www.covenantpresby.org/leadership | https://www.covenantpresby.org/staff | https://www.covenantpresby.org/residency | https://www.covenantpresby.org/church-resources | https://www.covenantpresby.org/facility-rentals | https://www.covenantpresby.org/sunday-events
NC-REVIEW-0083,Craven Community College,https://cravencc.edu/,New Bern,NC,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cravencc.edu,,,,,,,,,5,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://cravencc.edu/ | https://cravencc.edu/programs-and-courses/all-programs | https://cravencc.edu/programs-and-courses/career-paths | https://cravencc.edu/programs-and-courses/online-learning | https://cravencc.edu/programs-and-courses/university-transfer | https://cravencc.edu/programs-and-courses/workforce-development | https://cravencc.edu/programs-and-courses/university-transfer/university-partnerships/nc-state-university
NC-REVIEW-0084,Croasdaile Country Club,https://croasdailecountryclub.com/,Durham,NC,Country Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,croasdailecountryclub.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://croasdailecountryclub.com/ | https://croasdailecountryclub.com/about-us | https://croasdailecountryclub.com/membership | https://croasdailecountryclub.com/membership-inquiries | https://croasdailecountryclub.com/contact-us
NC-REVIEW-0085,Crossfire Ministry,https://crossfireministry.com/,Asheville,NC,Unknown,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,crossfireministry.com,jamiejohnsoncrossfire@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://crossfireministry.com/ | https://crossfireministry.com/about-crossfire-ministry/ | https://crossfireministry.com/contact-crossfire-ministry/
NC-REVIEW-0086,Crystal Coast Country Club,https://www.crystalcoastcc.com/,Pine Knoll Shores,NC,Country Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,crystalcoastcc.com,,admin@crystalcoastcc.com,,,,,,,10,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.crystalcoastcc.com/ | https://www.crystalcoastcc.com/membership | https://www.crystalcoastcc.com/membership/membership-categories | https://www.crystalcoastcc.com/membership/request-information | https://www.crystalcoastcc.com/membership/membership-application | https://www.crystalcoastcc.com/contact-us
NC-REVIEW-0087,Custom High School Apparel & Spirit Gear,https://www.spiritshop.com/,,NC,School,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,spiritshop.com,customerservice@spiritshop.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.spiritshop.com/ | https://www.spiritshop.com/contact
NC-REVIEW-0088,Davidson Women's Basketball Camps,https://www.davidsonwomensbasketballcamps.com/,Davidson,NC,College / University,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,davidsonwomensbasketballcamps.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.davidsonwomensbasketballcamps.com/ | https://www.davidsonwomensbasketballcamps.com/harry-l-vance-athletic-center.cfm | https://www.davidsonwomensbasketballcamps.com/contact-us.cfm
NC-REVIEW-0089,Davidson-Davie Community College,https://www.davidsondavie.edu/,Thomasville,NC,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Jenny,Varner,Jenny Varner,President,davidsondavie.edu,,,jenny@davidsondavie.edu,jenny.varner@davidsondavie.edu,jennyvarner@davidsondavie.edu,jvarner@davidsondavie.edu,j.varner@davidsondavie.edu,jennyv@davidsondavie.edu,14,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.davidsondavie.edu/ | https://www.davidsondavie.edu/faculty-and-staff-resources/ | https://www.davidsondavie.edu/who-we-are/locations/ | https://www.davidsondavie.edu/who-we-are/ | https://www.davidsondavie.edu/faculty-staff-directory/ | https://www.davidsondavie.edu/who-we-are/employment/
NC-REVIEW-0090,Davie County Blog,https://www.daviecountyblog.com/,Bermuda Run,NC,School,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,daviecountyblog.com,20info@yahoo.com,admin@daviecountyblog.com,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.daviecountyblog.com/ | https://www.daviecountyblog.com/contact-us/
NC-REVIEW-0091,Deep Springs Golf and Country Club Inc. - Setmore,https://deepspringsclub.setmore.com/,Stoneville,NC,Country Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,deepspringscc.com,,admin@deepspringscc.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://deepspringsclub.setmore.com/
NC-REVIEW-0092,Dexter Williams,https://www.dexterwilliams1.com/,Morehead City,NC,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,dexterwilliams1.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.dexterwilliams1.com/ | https://www.dexterwilliams1.com/about.cfm | https://www.dexterwilliams1.com/contact.cfm
NC-REVIEW-0093,Dink to the Brink,https://www.dinktothebrink.com/,Pineville,NC,Unknown,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,dinktothebrink.com,corinne@dinktothebrink.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.dinktothebrink.com/ | https://www.dinktothebrink.com/collections/nautical-inspirations | https://www.dinktothebrink.com/pages/about-us | https://www.dinktothebrink.com/pages/contact | https://www.dinktothebrink.com/collections/cocktail-party
NC-REVIEW-0094,Downtown Cary Park,https://downtowncarypark.com/,Cary,NC,School,tennis; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,downtowncarypark.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://downtowncarypark.com/ | https://downtowncarypark.com/about-2/origins | https://downtowncarypark.com/meet-our-staff | https://downtowncarypark.com/about-2/faq | https://downtowncarypark.com/locations/park-street-courts | https://downtowncarypark.com/get-in-touch/programming-event-inquiries | https://downtowncarypark.com/rentals
NC-REVIEW-0095,DR Horton: America,https://www.drhorton.com/,Asheville,NC,Unknown,pickleball; tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,drhorton.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.drhorton.com/ | https://www.drhorton.com/who-we-are | https://www.drhorton.com/contact-us-page | https://www.drhorton.com/rentals/rentalinvestor
NC-REVIEW-0096,Dream Big Basketball Academy,https://dreambigbasketball.com/,Charlotte,NC,College / University,pickleball; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,George,Holm,George Holm,Founder,dreambigbasketball.com,,info@dreambigbasketball.com,george@dreambigbasketball.com,george.holm@dreambigbasketball.com,georgeholm@dreambigbasketball.com,gholm@dreambigbasketball.com,g.holm@dreambigbasketball.com,georgeh@dreambigbasketball.com,2,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://dreambigbasketball.com/ | https://dreambigbasketball.com/shooting-machine-rental | https://dreambigbasketball.com/gym-rental | https://dreambigbasketball.com/dream-big-membership | https://dreambigbasketball.com/platinum-memberships | https://dreambigbasketball.com/staff
